created_at,id_str,full_text,favorite_count,retweet_count,user_id_str,user_name,user_screen_name,user_location,user_description,user_friends_count,user_followers_count,hashtags,mentions
Thu Aug 06 08:30:42 +0000 2020,1291290590320168963,@digidoodoo @realDonaldTrump hey kae thanks for doing open heart surgery on me,2,0,978331759401160706,leyna,lixtyun,ddgc ,#FELIX: leyna uses they/stay pronouns,2053,1556,,digidoodoo|realDonaldTrump
Thu Aug 06 08:30:54 +0000 2020,1291290639733157888,RT @AdamParkhomenko: Watch this. She’s running against a Trump KKK member,0,530,898759273651380225,Erin,Erin6117,Canada 🇨🇦,,2958,999,,AdamParkhomenko
Thu Aug 06 08:32:16 +0000 2020,1291290983196504064,"RT @ipobumuagwuuz: In Nigger Area, peaceful protesters against corruption are treated like Terrorist while the real TERRORISTS (#Herdsmen &amp;…",0,30,1194219522888261633,Ndukwe Okorie,NdukweOkorie2,,,11,38,Herdsmen,ipobumuagwuuz
Thu Aug 06 08:32:39 +0000 2020,1291291080953139200,"RT @BleacherReport: “I really don’t think the basketball community are sad about losing his viewership.""

LeBron on President Trump saying…",0,2821,970390459523784705,👑Ataankpa👑,Atankpa2,"Achimota,Ghana ",🕇HOMICIDE🕇,123,294,,BleacherReport
Thu Aug 06 08:35:09 +0000 2020,1291291712447557632,"RT @TheFirstonTV: Joe Biden explains how he's going to take on China...

🤔

https://t.co/aGilQv35jW",0,2559,258794651,Emperor Nwachukwu,chukwuagoziem,"Awka, Nigeria","Believes in God.
A Geoscientist.
Son. Brother.
A realist. Hates lies.
Blunt but also empathic.
Hated by the Nigerian State. Loves 🇺🇸🇨🇦&🇩🇪. Hala Madrid",253,263,,TheFirstonTV
Thu Aug 06 08:35:26 +0000 2020,1291291783662571521,"#trumpDoesntReallyCareAboutYourChildren

CDC expects 2020 outbreak of rare, life-threatening condition affecting children
BY JESSIE HELLMANN - 08/04/20 01:00 PM EDT https://t.co/1wuPa7nfma",0,1,2919887134,This SeniorVotEDEarlyINPERSON😷2 GetRID of trump!,AvoBrazOrunMa4,"Manhattan, NY","GrandMa,Montessori educator ages 3-14; I 👊🏾 daily 4 💜Family & Mother 🌍, 4 Seniors,SinglePayer,Gender =🙏🏾; 👊🏾COVID19; VOTEBLUE 🌊 #BLACKLIVESMATTERTOO‼️",4575,2841,trumpDoesntReallyCareAboutYourChildren,
Thu Aug 06 10:33:39 +0000 2020,1291321530253705218,RT @RealBasedMAGA: @Rockprincess818 @BillFOXLA @FOXLA And they call Trump a dictator😂😂,0,246,1243130828458246149,patricia,patrici55463199,,,155,90,,BillFOXLA|FOXLA|RealBasedMAGA|Rockprincess818
Thu Aug 06 10:33:39 +0000 2020,1291321534137737216,"@jotarolkujo @melissa11770098 Where is this idea that if Biden wins, nothing changes coming from? You think Howie Hawkins gets elected and immediately uses executive action after executive action to restructure our whole government without being checked? This will take years regardless of who wins",0,0,1060028567592026112,Black Ranger,KanesLord,"Port St Lucie, FL","23, He/Him, Rapper/Artist/Advocate/Leftist. Music account: @Lordkanes Here is where the dirt happens",723,407,,jotarolkujo
Thu Aug 06 10:34:42 +0000 2020,1291321796499734529,"RT @Telegraph: Trump claimed that children are ""almost immune"" from Covid-19. https://t.co/sw08kHpX9D",0,12,4704100118,Richard gibb,gibb491,"Larkhall, Scotland",born and bred blue nose,3380,2971,,Telegraph
Thu Aug 06 10:34:54 +0000 2020,1291321848014295040,"RT @C_3C_3: If Sally Yates was a Trump appointee she would be in Leavenworth already.

Justice is not blind.",0,549,1087354814906974209,Sheri Huettel,huettel_sheri,,,1883,1457,,C_3C_3
Thu Aug 06 10:35:14 +0000 2020,1291321932336582657,RT @joshscampbell: Ted Cruz asks Sally Yates if the FBI was surveilling any other candidates for president. Her answer reminds the public o…,0,20526,792821519365840896,Teresa #Resist,TeresaFeldman2,"North Carolina, USA",#BidenHarris2020; Mom; dog lover; grammy; #Notmypresident; 🌊🌊🌊 #TheResistance; #Uniteblue; #FBR; No DM's,18530,18786,,joshscampbell
Thu Aug 06 10:35:39 +0000 2020,1291322037017948160,"RT @murray_nyc: @realDonaldTrump @TuckerCarlson ABSOLUTE LIES

The trashing of America’s biggest cities by Trump &amp; his right-wing followers…",0,162,1250567895714856961,lynn boone,lynnboo19826211,"Portsmouth, VA",don’t fucken follow me if you are NOT a TRUE DEMOCRATIC period.if you are a trump follower ? I will cuss you OUT! Facts and Period.,2711,1976,,TuckerCarlson|murray_nyc|realDonaldTrump
Thu Aug 06 10:35:52 +0000 2020,1291322090638004225,"RT @DavidJHarrisJr: ""Are you a junkie?""

How many racists things can @joebiden get away with saying! 
#WakeUpAmerica https://t.co/pffl69qtal",0,1951,263477298,Laurie Hartley,alh46,,Small business owner,381,249,WakeUpAmerica,DavidJHarrisJr|JoeBiden
Thu Aug 06 10:35:53 +0000 2020,1291322094358351872,RT @KamVTV: Just a reminder of the Democrat victory plan. Overwhelm Trump and citizens with crisis after crisis until the public is sick of…,0,4888,1261229545451139072,Obamasucks,Obamasu01400637,,"CONSTITUTIONAL conservative, mom, animal lover, 2 horses, 5 dogs, 3 cats, and 3 white mice, PRESIDENT TRUMP IS THE MAN! MAGA 2020, KAG 2020, Diehard Alabama Fan",1540,713,,KamVTV
Thu Aug 06 10:36:07 +0000 2020,1291322153783230464,RT @BlazeOfTruth: Top American Rabbinical Leader Unequivocally Endorses Trump https://t.co/r53BquALBV via @BreitbartNews,0,153,945131038996619269,🇺🇸★ᴍɪᴄʜᴀᴇʟ★🇺🇸,MichaelT_45,USA,"🇺🇸ᴘʀᴏᴜᴅ ɴᴀᴠʏ ᴠᴇᴛᴇʀᴀɴ🇺🇸FB @GenFlynn @RyanAFournier @Laurenboebert
@realMikeLindell @RealMiniAOC #Conservative Opinions are mine and not that of employer",17764,22496,,BlazeOfTruth|BreitbartNews
Thu Aug 06 10:36:25 +0000 2020,1291322227875602432,RT @MeidasTouch: Here’s a new ad that twitter is going to try and kill in support of Trump. If you can see this please immediately retweet…,0,37918,778741888023076865,Megan Peacock,meganfiggis,"Virginia, USA",Mom and more,165,14,,MeidasTouch
Thu Aug 06 10:37:28 +0000 2020,1291322491034652674,RT @charliekirk11: This race is rapidly changing. In 30 days it will be in Trump’s favor. Biden and Democrats are terrified.,0,6898,2965467646,Nancy Morand,nancy_morand,United States,"I work for a small company that manufactures products for eye surgery. Most important I’m a mom, daughter, sister and loyal friend!!!",123,129,,charliekirk11
Thu Aug 06 10:37:30 +0000 2020,1291322500320841729,RT @themaxburns: The Post Office is so insecure Trump chose it to send $1200 stimulus checks to literally millions of Americans without fea…,0,14556,612518516,Ryan Davis,ry420an,,,757,91,,themaxburns
Thu Aug 06 10:38:05 +0000 2020,1291322647008206849,@TRUST_BRENT @DiamondandSilk @realDonaldTrump https://t.co/mljs2YZNUZ,0,0,30693200,Kellie,livingtolearn,,Take pleasure in the small things in life. It all adds to the big picture.,128,36,,DiamondandSilk|TRUST_BRENT|realDonaldTrump
Thu Aug 06 10:38:09 +0000 2020,1291322662753533952,RT @themaxburns: The Post Office is so insecure Trump chose it to send $1200 stimulus checks to literally millions of Americans without fea…,0,14556,385163467,Adam Waite,madaw8,South Carolina ,"citizen, raised on the high plains of Wyoming, big fan of love.",113,28,,themaxburns
Thu Aug 06 10:38:19 +0000 2020,1291322705699123200,RT @AngelWarrior321: The only thing worse than COVID-19 would be Biden-20🙋🏻‍♀️,0,996,807706339057266693,Ray Evans,RayEvan19849476,United States,#MAGA #DRAIN_THE_SWAMP #2A #BAN_SHARIA  #PATRIOT #BLUE_LIVES_MATTER  #μολὼν_λαβέ #LAURA_LOOMER #BuildOurWallNOW  #IStandwithIsrael,5748,5398,,AngelWarrior321
Thu Aug 06 10:39:06 +0000 2020,1291322904655933443,"RT @mmpadellan: Donald trump is a dirty tax-cheating, money laundering fraud, I can't wait for him to get his comeuppance.

It is upcoming.",0,1870,1088641514375397381,Dottyinaction,dottyinaction,The Midwest,"#founding member of the persisterhood #ally,  Proud mother of 2, grandmother of 2, wife for 38 years. Abuse survivor. Critical thinking always.",5003,4445,,mmpadellan
Thu Aug 06 12:37:29 +0000 2020,1291352697699012610,"RT @mmpadellan: Donald trump is a dirty tax-cheating, money laundering fraud, I can't wait for him to get his comeuppance.

It is upcoming.",0,1870,1275076661784875010,Ricky James84,James84Ricky,,Fuck Trump,145,22,,mmpadellan
Thu Aug 06 12:37:32 +0000 2020,1291352707861811200,RT @charliekirk11: RT if Senate Republicans should subpoena Joe Biden to testify about the Oval Office meeting on Michael Flynn!,0,23270,1161267496227344385,Patriot Ready,danny_citizen,,Conservative Christian Pro Life Pro 1/2 A Patriot. live in Michigan READY TO RECALL the Governor  back our Military,4842,4333,,charliekirk11
Thu Aug 06 12:37:39 +0000 2020,1291352739642052609,RT @luvtheusa76: Why is it trump can post photoshopped pictures and push propaganda but videos like #ConsequencesForTrump are removed?,0,2,927360381898645504,PersistentObserver,PersistentObsvr,"Indianapolis, IN",“I despise Trump with the intensity of a thousand suns.” -Kirk Smith,4992,2398,ConsequencesForTrump,luvtheusa76
Thu Aug 06 12:37:54 +0000 2020,1291352799297646594,RT @ElliotA10078233: @realDonaldTrump needs to face the music for his criminal and treasonous conduct. #ConsequencesForTrump https://t.co/x…,0,65,100627159,Marianne Myers,myema1,"Georgia, Arizona & Tennessee","RN /Mom / Lifelong Democrat, #WearTheDamnMask,
#BidenHarris2020  #TheResistance #CommonSenseGunLaws #BlackLivesMatter  #SaveThePostOffice #DemocracyMatters",3792,1977,ConsequencesForTrump,ElliotA10078233|realDonaldTrump
Thu Aug 06 12:37:56 +0000 2020,1291352808642547712,"RT @realDonaldTrump: How can voters be sending in Ballots starting, in some cases, one month before the First Presidential Debate. Move the…",0,46223,1146596134858690560,Libertyinterest7777,royaleblue2020,,,567,86,,realDonaldTrump
Thu Aug 06 12:37:58 +0000 2020,1291352818008367104,"RT @realTinaForte: Does it bother you that Biden's VP pick will be chosen by ""skin color &amp; gender"" instead of character!?!",0,9937,878731405093679109,Chance may crown me   ❎,BrilliantMind16,Texas,Always a passenger. Until I'm not.,515,307,,
Thu Aug 06 12:38:37 +0000 2020,1291352982735511552,"RT @FrancisBrennan: ""Not all undocumented workers are working."" - Joe Biden. https://t.co/vGDJVsDeox",0,370,55074692,"S GD, Ph. D.",s_gd_usa,USA,"Brown, atheist, immigrant who earned US citizenship LEGALLY by waiting his turn. Do not seek govt. entitlements and am living the American Dream. #MAGA",13,151,,FrancisBrennan
Thu Aug 06 12:38:39 +0000 2020,1291352990826332162,RT @prayingmedic: In 60 days Biden will be out of the race.,0,1240,1070421751413264390,leila Mayo-mott,MottMayo,,,307,482,,prayingmedic
Thu Aug 06 12:39:12 +0000 2020,1291353129691250689,"RT @cliftonicwater: Addressing systemic racism, mass incarceration, &amp; police violence is possible, and there are candidates on the short li…",0,21,1095839282017853440,Teamster412 (Proud USAF sucker)🗽,teamster412,"Pittsburgh, PA",USAF Veteran. Teamsters union. #vetsforbiden,2197,1119,,cliftonicwater
Thu Aug 06 12:39:30 +0000 2020,1291353204194553856,RT @BibatheDiva: My mom helped my aunt get ready for her 50th wedding anniversary last year. They are both dead now. They died from #COVID1…,0,14605,25255516,Lia,saltyoceantears,Impala's Backseat,"The least important member of any social group, but I go by Amelia.",794,1217,,BibatheDiva
Thu Aug 06 12:39:42 +0000 2020,1291353254866165760,"RT @TeamTrump: President @realDonaldTrump: Absentee voting is good, but universal mail-in voting is a catastrophe https://t.co/uI76QMCD9H",0,810,2948321374,LUIS2014,lemp2010,Orlando 2017,"Queremos salir del Regimen, y que la Oposición no nos deje sacarlos!",267,552,,TeamTrump|realDonaldTrump
Thu Aug 06 14:39:10 +0000 2020,1291383319431610369,"TL# 24 Please check this letter sent to our president. It seems that Mr. Trump does not know that Guaidó and his gang ARE ALL SOCIALISTS.  Thanks for helping us have a SOCIALISM-free Venezuela. https://t.co/rfMtqGSH2E - @GOPLeader,@RepMcCaul,@RepMcClintock,@PatrickMcHenry",0,1,1587513404,sorbra,sobramarmed,,LUCHA NO VIOLENTA #DesobedienciaCivil                                  NO AL PENSAMIENTO ÚNICO FREEDOM IS NOT FREE,377,27221,,GOPLeader|PatrickMcHenry|RepMcCaul|RepMcClintock
Thu Aug 06 14:39:12 +0000 2020,1291383326880616448,"RT @dbongino: The Trump Campaign Is Knocking on 1 Million Doors Per Week – Biden’s Knocks on Zero
https://t.co/AwZeVl4TPB",0,770,1271139530041524224,Roger L. Chemel,ChmielewskiBen,,"Retired Special Agent of the Army's Criminal Investigation Division. Christian conservative. Trump, NRA and Packer supporter. Simms, Montana is my hometown.",788,767,,dbongino
Thu Aug 06 14:39:39 +0000 2020,1291383438193303558,"Biden, Sanders unity task forces release policy recommendations - POLITICO - https://t.co/Unh4yeOCmp via @shareaholic",0,0,90533668,Misty Day,Timesmithing,"Orange County, CA","ISAR Certified Astrologer, Psychic-intuitive, writer, graphic artist, internet marketer, web designer.",162,204,,Shareaholic
Thu Aug 06 14:39:50 +0000 2020,1291383488109838339,RT @OrlvndoA: Twitter le declaró la guerra a la reelección de Donald Trump: https://t.co/IvbqU3Bxzy,0,619,788865458,ResistenciaVzla,ResistenciaV47,,"#RESISTENCIA El día que salgamos sin banderas de partidos políticos y solo con nuestra bandera de Venezuela caerá está dictadura. 🇻🇪

Radical AntiComunista",22430,24818,,OrlvndoA
Thu Aug 06 14:39:59 +0000 2020,1291383523019022336,"If true that Deutsche Bank has handed over tRump records to prosecutors, will tRump sue them for complying with the law?Would DB respond by calling tRump's loans?",0,0,299576820,Kraig Kircher,jeff_kraig,Tampa Bay,Just a radical hoping for more compassion & fairness. Open elections. Get $ out of politics. Pugs! #GreenNewDeal #Resist #M4A #BlackLivesMatter 🇨🇦,4975,497,,
Thu Aug 06 14:40:07 +0000 2020,1291383556636213248,RT @BlueIsTheOnly1: @JoeBiden This had nothing to do with a vetting process. Does your social media team also have dementia???,0,1,778715018820845569,Shawn McGrath🌹💥⏳,shawnmcg123,"Pennsylvania, USA",Every vote for the two party duopoly is a vote for the burgoise. interaction≠endorsement       They/He,892,489,,BlueIsTheOnly1|JoeBiden
Thu Aug 06 14:40:12 +0000 2020,1291383579411222529,@AFreePeople1 @_TheRealBecky1 @ChristLIGHT5 @realDonaldTrump These aren't patriots. They're racists.,0,0,580144203,Chuck Leek,LA_Kings_67,San Diego CA,"Former W.A.R. Skin. Former Hammerskin. Speaking out against the moral weakness of racism. Only those who feel inferior proclaim they are superior. ↙️↙️↙️

#BLM",1808,1522,,AFreePeople1|ChristLIGHT5|_TheRealBecky1|realDonaldTrump
Thu Aug 06 14:40:13 +0000 2020,1291383583249063937,"RT @realDonaldTrump: How can voters be sending in Ballots starting, in some cases, one month before the First Presidential Debate. Move the…",0,46224,1212423580945797120,Betsy,Betsy66219560,,"Was a Bernie Delegate in 2016. Now a Trump Supporter. Original account banned because I quoted the DSM-5. Teacher outside of Portland, OR.",1426,1317,,realDonaldTrump
Thu Aug 06 14:40:31 +0000 2020,1291383657551339523,RT @toolsdude65: Good morning friends Happy Thursday from the Bordeaux brothers and myself it seems South Jersey is in need of a cleanse th…,0,12,1105805445371969537,Ammas_babydoll,AmmasBabydoll,,My names says everything you need to know about me. Loved and spoiled rotten by my Amma (my grandmother) NO dates #freegeneralflynn,2362,2604,,toolsdude65
Thu Aug 06 14:40:39 +0000 2020,1291383691881656321,"RT @ScottPresler: Registered a voter! 

+1 for @realDonaldTrump in Arizona

Gosh, I love registering voters. https://t.co/PAahwCtEs1",0,1341,828578609602424834,😒😊💖🐘🐶🐼🐧🌿💖,sam_R_sam,,,2900,1156,,ScottPresler|realDonaldTrump
Thu Aug 06 16:40:01 +0000 2020,1291413732061597702,"NRA Will Spend 'Tens of Millions"" in Battleground States | https://t.co/k4a1RGlTnW https://t.co/StOdCu1fKS",0,0,937506414683217921,Derick,INFSoldier76,Ludowici GA,,116,17,,
Thu Aug 06 16:40:16 +0000 2020,1291413796129517570,"RT @LowlifeTami: @TheDemCoalition @2021_free Because the NRA laundered Russian cash through to the campaign.
$30million donated to NRA then…",0,9,329708303,"Deborah Robinson, GySgt USMC RETIRED",debrob1947,"North Carolina, USA",grandmother! proud hillbilly. WVA Proud Retired 22 yrs active duty USMC disabled vet SEMPER FI,2353,2528,,2021_free|LowlifeTami|TheDemCoalition
Thu Aug 06 16:40:42 +0000 2020,1291413904778723329,RT @GOPChairwoman: President @realDonaldTrump is working for the American people. Democrats need to stop obstructing and do the same! https…,0,1127,885849167674957824,Jim Kruger,JimKruger7,,"#Trump,#Trump2020, #TrumpTrain,#MAGA , #MASA , #BuildTheWall , #AmericaFirst , #ProLife
FB #GenFlynn 
 married 28 years 🚫 Dates!🚫 DM! NO BOT!!!",19171,18436,,GOPChairwoman|realDonaldTrump
